examen medico (papa nicolau)	4
examen medico (test de esfuerzo cardiaco)	4
examen medico al corazon	4
examen medico anticuerpos antinucleares	4
examen medico cintigrama	4
examen medico coproparasitologico	4
examen medico creatinquinasa ck	4
examen medico curva glucosa	4
examen medico de contraste scanner	4
examen medico de orina completo	4
examen medico de sangre	4
examen medico de sangre (perfil lipidico)	4
examen medico de sangre, perfil bioquimica	4
examen medico doppler de arteria	4
examen medico eco garganta	4
examen medico eco mamaria	4
examen medico ecografia	4
examen medico ecografia transvaginal	4
examen medico ecotomografia	4
examen medico ecotomografia abdominal	4
examen medico electro	4
examen medico endoscopia	4
examen medico factor reumatoideo	4
examen medico glucoso	4
examen medico hemograma	4
examen medico holter de arritmia	4
examen medico pap preventivo	4
examen medico papanicolao	4
examen medico papanicolau	4
examen medico perfil lipidico	4
examen medico radiografias	4
examen medico sangre	4
examen medico scaner de torso	4
examen medico tag	4
examen medico test holter	4
examen medico transaminasas	4
examen medico tsh hipotiroidismo	4
examen medicos	4
examen medicos (megasalud) + 1 und examen de sangre + 1 und examen de orina	4
examen medicos perfil lipido + hemograma + examen de sangre + orina	4
examen medio contraste	4
examen memografia	4
examen micologico	4
examen microalbuminuria	4
examen microalbuminuria cuantitativa	4
examen miocardio	4
examen monitoreo de presion arterial continuo	4
examen monitorieo presiuon arterial	4
examen mucosidad	4
examen natural killers (sangre)	4
examen neurologico	4
examen neurologico - control medico	4
examen neurologico electro	4
examen nitrogeno ureico	4
examen nitrogeno ureico y/o urea en sangre	4
examen niveles plasmatico	4
examen nuclear a los 2 hombros	4
examen octavo par	4
examen ocular afg	4
examen ocular espesor de cornea	4
examen ocular fondo de ojo	4
examen ocular no sabe -99	4
examen ocular no sabe nombre -99	4
examen ocular retina	4
examen oculista	4
examen oftalmologia	4
examen oftalmologicas	4
examen oftalmologico	4
examen oftalmologico ( fondo de ojo)	4
examen oftalmologico (fondo de ojo)	4
examen oftalmologico (glaucoma)	4
examen oftalmologico ambos ojos	4
examen oftalmologico estudio estrabismo	4
examen oftalmologico ojo izquierdo	4
examen oftalmologo	4
examen oftamologica campo visual	4
examen oftamologico (reflex)	4
examen oftamologico curva	4
examen oido	4
examen oido medio	4
examen oidos	4
examen ojos	4
examen oncologico	4
examen operativo presion arterial del ojo	4
examen orbitas maxilofacial	4
examen orina	4
examen orina	5
examen orina + 1 examen glicemia + 1 examen colesterol + 1 examen insulina basal + 1 examen heptico	4
examen orina + examenes sangre (preoperatorios)	4
examen orina + flujo	4
examen orina + perfil bioquimico hemograma	4
examen orina + sangre + creatinina + perfil hepatico + perfil lipidico + hemograma + vhs para descartar problemas al riñon.	4
examen orina +1 examen sangre	4
examen orina +examen sangre+radiogradia torax	4
examen orina +sangre +tiroides	4
examen orina , sangre	4
examen orina 24 hrs	4
examen orina completa	4
examen orina completa + examen sangre completa + 1 pap	4
examen orina completa incluye cod 03-09-023	4
examen orina completo	4
examen orina completo (incluye cod03,04,023	4
examen orina completo + examen de sangre completo	4
examen orina completo y unocultivo	4
examen orina completo+ sangre completo	4
examen orina niña	4
examen orina niño	4
examen orina para detectar bacteria	4
examen orina riñones	4
examen orina sangre	4
examen orina urocultivo	4
examen orina y antigenos	4
examen orina y de sangre urocultivo, para detectar alguna enfermedad al riñon	4
examen orina y sangre	4
examen orina y sangre (ambos corrientes)	4
examen orina y urocultivo	4
examen orina+ examen de sangre+examen glucosa+examen de tiroide	4
examen orina+ sangre+ hemograma	4
examen orina+cultivo	4
examen orina+examen sangre	4
examen orina+examen sangre+escanner al torax+ecotomografia+radiografia torax	4
examen orina+sangre	4
examen orina, ecotomografia abdominal	4
examen orina, sangre	4
examen orina, sangre, deposiciones	4
examen otorrino	4
examen otorrino	5
examen otorrino (nasofaringolarinoscopia)	4
examen otorrino (octavo par)	4
examen panel viral respiratorio	4
examen pap	4
examen pap (papanicolau)	4
examen pap femenino	4
examen papa	4
examen papanicolao	4
examen papanicolao novia	4
examen papanicolaou	4
examen papanicolau	4
examen paquimetria	4
examen para asma	4
examen para cancer	4
examen para columna vertebral	4
examen para controlar presion	4
examen para descartar enfermedad sexual	4
examen para detectar alergia	4
examen para detectar hemorragias ocultas (bencidina, guayacol)	4
examen para detectar la presencia de algun virus en la piel	4
examen para determinar factor reumatico	4
examen para fibromialgia	4
examen para glaucoma	4
examen para hemograma	4
examen para hormona intacta	4
examen para la presion	4
examen para medir el calcio	4
examen para medir el fierro	4
examen para medir grasa	4
examen para meningitis bebe	4
examen para oideos viii (octavo)	4
examen para otorrino	4
examen para pesquisar adenovirus	4
examen para presion	4
examen para presion arterial	4
examen para saber si tenia resistencia a la insulina	4
examen para sinusitis	4
examen para ver parasitos en fecas	4
examen paranasales hija	4
examen parasitologico	4
examen particular (antitransglutaminosos x2)	4
examen paulatino para tratamiento presion arterial	4
examen pelvis y abdomen y contraste	4
examen pera + nariz + orina + sangre	4
examen perf. bioquimico colesterol+trigliceridos +acido urico + creatina	4
examen perfil bio quimico	4
examen perfil bioquimico	4
examen perfil bioquimico (glucosa+ trigliceridos + colesterol + aciduvico , etc)	4
examen perfil bioquimico +lipidico+la tiroides	4
examen perfil bioquimico sangre	4
examen perfil epatico	4
examen perfil epidemiologico	4
examen perfil hepatico	4
examen perfil hepatico - hemograma-bartonela	4
examen perfil iterativo	4
examen perfil lipidico	4
examen perfil lipidico (incluye colesterol)	4
examen perfil lipidico + hemograma + tiroides + glicemia	4
examen perfil lipidico colesterol	4
examen perfil lipidico colesterol total sangre	4
examen perfil lipidico completo sangre completa	4
examen perfil lipidico y hormonas	4
examen perfil lipidico, examen orina completo	4
examen perfil lipido	4
examen perfil lipido hemograma	4
examen perfin bioquimico	4
examen persitometria osea.	4
examen personal ( clinica) radiacion cancer de mamas	4
examen personal ( clinica) radiacion para cancer	4
examen pet ct	4
examen pet scan tomografia	4
examen pet-ct examen al pulmon por fibrosis quistica. tabla 3	4
examen piel (alergias)	4
examen pielotac (calculos renales) (tabla 3)	4
examen pielotac (riñones)	4
examen pior anticoagulacion	4
examen plasmatico acido vai	4
examen polisomnograma	4
examen por anticoagulacion	4
examen pre natal	4
examen prealbumina	4
examen preoperatorio (adenoides, amigdalas grandes)	4
examen presion 3 dias	4
examen presion arterial- holter	4
examen presion del ojo	4
examen preventicvo (presion arterial, glucosa) perfil bioquimico	4
examen preventivo	4
examen preventivo ( mano grafica y ecotografia abdomisa)	4
examen preventivo general (hemograma y orina)	4
examen previo fimosis	4
examen procultivo	4
examen prolactina	4
examen prostata	4
examen prostata +ex sangre +examen de orina	4
examen prostatico	4
examen prostatico especifico	4
examen prostatico transrectal biopsia	4
examen protactil (prostata)	4
examen proteico	4
examen proteina c reactiva	4
examen proteina c reactiva por tecnica net	4
examen proteinas totales	4
examen proteinas y reactivos	4
examen protombina	4
examen protombina (examen)	4
examen protombina + inyeccion verde adulto	4
examen protombina de rango	4
examen protombina tratamiento	4
examen protonbina (enero-dic-nov)	4
examen protrombina	4
examen protronbina	4
examen proyeccion mamaria	4
examen prueba oscuridad	4
examen psicologico wisc	4
examen ptgo	4
examen pulmon y seno frontal	4
examen puncion ecotomografia	4
examen pvr	4
examen radiografia	4
examen radiografia a las costillas	4
examen radiografia a muñeca	4
examen radiografia brazo, antebrazo y codo	4
examen radiografia columna	4
examen radiografia costillas integramedica	4
examen radiografia de codo	4
examen radiografia de rodilla	4
examen radiografia dental	4
examen radiografia dental panoramica	4
examen radiografia esofago estomago y duodeno	4
examen radiografia facial	4
examen radiografia nariz	4
examen radiografia perinasal	4
examen radiografia rodillas	4
examen radiografia torax	4
examen radiografia toraxica	4
examen radiologia	4
examen radiologico	4
examen radiologico (esofago)	4
examen radiologico columna	4
examen radiologico ecodopler	4
examen radiologico ecografia abdominal	4
examen radiologico hosp	4
examen radiologico rodilla	4
examen raspado cultivo cuero cabelludo	4
examen raspado epidermico	4
examen rayos x	4
examen rayos x + resonancia magnetica	4
examen reaccion cutanea 16 alergenos	4
examen recolector de orina	4
examen rectocopia	4
examen rectoscopia	4
examen reflujo	4
examen resistencia a la glucosa	4
examen resistencia insulina	4
examen resonancia	4
examen resonancia el cerebro con contraste	4
examen resonancia magnetica	4
examen resonancia magnetica columna completa	4
examen resonancia rodilla	4
examen respiratorio	4
examen resultado rayos x	4
examen riñon	4
examen riñon por haber perdido un riñon	4
examen rnm columna lumbar	4
examen rojilla	4
examen rutina sangre orina	4
examen rutinario ulises	4
examen rx	4
examen rx cervical	6
examen rx para cadera	4
examen salud claudia flujo vaginal	4
examen sandre	4
examen sange hemograma + glicemia	4
examen sangre	4
examen sangre (antigeno)	4
examen sangre (chequeo)	4
examen sangre (colesterol glucosa)	4
examen sangre (curva insulina)	4
examen sangre (glicemia, trigliceridos, colesterol)	4
examen sangre (glucosa - colesterol)	4
examen sangre (glucosa)	4
examen sangre (hemograma)	4
examen sangre (nivel vitaminas)	4
examen sangre (perf. broquimico, perf lipidico)	4
examen sangre (perfil lipidico, resistencia insulina)	4
examen sangre (tiroide)	4
examen sangre (tiroides)	4
examen sangre + 1 examen de orina	4
examen sangre + 1 examen orina	4
examen sangre + deabetes + orina + dermis para la alergia	4
examen sangre + electro	4
examen sangre + examen orina	4
examen sangre + examen orina + examen glicemia	4
examen sangre + glicemia + tiroide	4
examen sangre + orina	4
examen sangre + orina + perfil bioquimico	4
examen sangre + orina + radiografias + etc	4
examen sangre + orina + urocultivo	4
examen sangre + orina+ electrodos + consultas + medicamentos	4
examen sangre +orina+insulina	4
examen sangre , de niveles hormonales y hematologicos	4
examen sangre - orina - glucosa	4
examen sangre - perfil bioquimico - hemograma	4
examen sangre / colesterol	4
examen sangre acaros alergia	4
examen sangre acido urico	4
examen sangre adulto	4
examen sangre anual prostata	4
examen sangre chequeo	4
examen sangre coagulacion	4
examen sangre colesterol y tiroides	4
examen sangre completa	4
examen sangre completa + examen sangre prostatico	4
examen sangre completa y horina completa	4
examen sangre completa+ orina + escaner	4
examen sangre completo	4
examen sangre completo (tiroides)	4
examen sangre completo + 1 radiografia carpo en el brazo y mano	4
examen sangre completo mujer orina completa mujer urocultivo mujer	4
examen sangre completo perfil bioquimico	4
examen sangre completo y saliva para detectar asma	4
examen sangre deposiciones	4
examen sangre fauna dermatologo	4
examen sangre fonasa	4
examen sangre general	4
examen sangre glucosa	4
examen sangre hematologico	4
examen sangre hematologico + 1 examen orina analisis de orina	4
examen sangre hematologico lipidico + 1 examen de orina + 1 ecografia abdominal + 1 ecografia cuello	4
examen sangre hematologicos	4
examen sangre hemograma	4
examen sangre hemograma + perfil lipidico + perfil bioquimico + perfil hepatico	4
examen sangre hemotologico	4
examen sangre hemotologico perfil bioquimico	4
examen sangre hipotiroidismo	4
examen sangre hormonal y de tiroide	4
examen sangre hormonas	4
examen sangre indice homa	4
examen sangre laboratorio (prostata)	4
examen sangre mujer	4
examen sangre oculta en deposiciones	4
examen sangre oncologico	4
examen sangre orina	4
examen sangre orina + mamografia (ecografia- ecotrans)	4
examen sangre para det. hormona	4
examen sangre para diabetes	4
examen sangre proteina c reactiva	4
examen sangre protombina grupo sanguineo	4
examen sangre t4l	4
examen sangre tiroide	4
examen sangre tiroides	4
examen sangre tiroides+ 1 examen indice glicemico+1 examen sangre completo	4
examen sangre triyodotironina tiroides	4
examen sangre urgencia	4
examen sangre varios	4
examen sangre y electrocardiograma	4
examen sangre y orina	4
examen sangre y orina chequeo	4
examen sangre y orina completo	4
examen sangre y orina, riñon	4
examen sangre+ 1 examen de orina	4
examen sangre+ 1 examen orina	4
examen sangre+ examen orina no tiene desglose cada examen	4
examen sangre+ orina completo	4
examen sangre+orina	4
examen sangre, glicemia	4
examen sangre, hemograma tiroxina	4
examen sangre, orina	4
examen sangre, orina, alergia alimentaria	4
examen sangres anticoagulante	4
examen sanguineo	4
examen sanguineo por epilepsia	4
examen scaner	4
examen scanner	4
examen scanner al hombro derecho	4
examen scanner cerebral	4
examen scanner cerebro	4
examen se sangre	4
examen se sangre completo	4
examen se sangre, de haim completo	4
examen seguimiento oncologico	4
examen sen gre completo	4
examen sg de reposo	4
examen shs hormonal	4
examen sodio plasmatico	4
examen sonohisteronografia	4
examen t4 libre (tiroxina libre)	4
examen t5h trinoglobulina	4
examen tac	4
examen tac (evaluacion completa)	4
examen tac cerebral	4
examen tac cuello	4
examen tac de oido sin contraste	4
examen tac pelvis, baso, torax	4
examen tac torax escaner	4
examen tandem	4
examen tbc	4
examen tc de cerebro son contraste	4
examen tendinitis (no recuerda nombre)	4
examen tes alergico	4
examen test cutaneo	4
examen test cutaneo (alergias)	4
examen test de aires expirados con fructurosa	4
examen test de apreciacion temtica t.a.t.c	4
examen test de esfuerzo	4
examen test de graham	4
examen test de homa	4
examen test de lactosa	4
examen test de marcha fibrosis quistica . tabla 3	4
examen test del sueño	4
examen test hemorragias ocultas	4
examen testicular	4
examen testicular examen pelvico	4
examen testosterona (sangre)	4
examen testosterona libre	4
examen th tiroide	4
examen ths tiroides + 1 examen de glucosa	4
examen tiempo de protombina	4
examen tiempo de sangria	4
examen tiroestimulante	4
examen tiroestimulante (tsh) hormona	4
examen tiroestimulante (tsh) hormona adulto	4
examen tiroestimulante hormona	4
examen tiroestimulante tsh	4
examen tiroestimulante tsh hormona adulto	4
examen tiroide	4
examen tiroide (sangre)	4
examen tiroide + perfil lipidico + protumbina	4
examen tiroide + protombina	4
examen tiroide ecografia	4
examen tiroide mujer	4
examen tiroide sangre completo	4
examen tiroide t2-t3 sangre	4
examen tiroide ths-tr-t3	4
examen tiroidea	4
examen tiroides	4
examen tiroides, curva insulina, ecg, orina , hemograma	4
examen tiroxina	4
examen tiroxina libre	4
examen tiroxina libre t4l	4
examen tiroxina(sangre	4
examen tm venosa en adultos	4
examen tolerancia a la lactosa	4
examen toma de muestra	4
examen toma de muestra en adultos (sangre)	4
examen toma muestra	4
examen tomografia abdomen	4
examen tomografia coherencia optica	4
examen tomografia computarizada	4
examen tomografia de abdomen	4
examen tomografia pelvis	4
examen topografia pentacam, test de borrone y analisis de campo unico	4
examen torax	4
examen torax+ examen esfuerzo	4
examen toxicologo (test de drogas)	4
examen transaminasa oxalocetica	4
examen transaminasa piruvica	4
examen transaminasas oxolacetica	4
examen transvaginal	4
examen trastorno del sueño	4
examen traumatologico	4
examen trigliceridos	4
examen triyodotiromina t3	4
examen triyodotironina	4
examen triyodotiroxina	4
examen tromboplastina	4
examen trombosis	4
examen troponina	4
examen uclar afg	4
examen uricemia	4
examen urinocultivo, recuento de colonias u antib	4
examen urocultivo	4
examen urocultivo + orina completa	4
examen urocultivo general	4
examen urocultivo orina completa	4
examen urocultivo recuento colonias a+b examen	4
examen urocultivo recuento de colinias y antibacteriano	4
examen urocultivo y orina completa	4
examen urocultivo(orina)	4
examen urocultivo, orina y sangre	4
examen urodinamia	4
examen urologico	4
examen urologo	4
examen urotac (sistema renal)	4
examen varice interna (gastroenterologo)	4
examen varices	4
examen varios	4
examen vascular	4
examen vdrl	4
examen vdrl mujer	4
examen velocidad de eritrosedimentacion	4
examen venisa adulto	4
examen venosa	4
examen venosa adulto	4
examen venosa en adulto	4
examen venosa en adultos	4
examen venosa en adultos mujer	4
examen verificacion transito lento	4
examen vertigo	4
examen vestibulo cerebeloso	4
examen videoendoscopia	4
examen vision oftalmologo	4
examen vista -99 nombre	4
examen visual	4
examen visual (campo visual)	4
examen visual angeografia	4
examen visual en optica	4
examen vitamina b	4
examen vitamina b12	4
examen vitamina d	4
examen vitamina d total examen de sangre	4
examen vitroretinal ambos ojos	4
examen volumen residual (pulmones)	4
examen y chequeo general	4
examen y procedimiento	4
examen y traslado	4
examen zinc	4
examen zona muñeca resonancia	4
examen, 1 electrocardiograma, mediante bono	4
examen, ecografia mamaria	4
examen, endoscopia por problemas gastricos, estomacales	4
examen, radiografia al hombre	4
examen, test cutaneo	4
examen, test de esfuerzo	4
examenes (no se acuerda)	4
examenes (prostata, de sangre y orina)	4
examenes (sangre para descartar enfermedad)	4
examenes (sangre, perfil lopidico, hormonas)	4
examenes (tiroides, orina, perfil lipidico, perfil hepatico y hemograma)	4
examenes (varios) sangre - glicemia - orina etc.	4
examenes + procedimiento (consulta medica adulto)	4
examenes + procedimientos (vacuna)	4
examenes a la prostata + examenes de sangre + ecotomografia	4
examenes a la tiroides	4
examenes a la vista	4
examenes a los huesos osteoporosis	4
examenes adulto sangre - orina	4
examenes al oido	4
examenes anti pridasa (tiroides)	4
examenes anticuerpos - antinucleares	4
examenes apendicitis	4
examenes basicos (hemograma, acido urico, creatinina, glicemia, uro cultivo, vfg, microalbuminuria)	4
examenes biopsia	4
examenes bono cruz blanca	4
examenes chequeo general	4
examenes chequeo medico general	4
examenes clinicos laboratorio	4
examenes colonoscopia, test	4
examenes completo (orina - sangre)	4
examenes completo (sanguineo, inmunologico, alergias)	4
examenes completo de sangre + 1 colonoscopia	4
examenes completos	4
examenes completos + radiografias	4
examenes completos hemograma, electrocardiograma (tabla 3)	4
examenes completos sangre	4
examenes completos sangre (tratamiento epilepsia)	4
examenes completos sangre+orina+otros	4
examenes completos, orina y sangre	4
examenes completos, sangre + orina	4
examenes compra agregada	4
examenes consulta	4
examenes contro tiroides	4
examenes control sangre + orina	4
examenes cromosomas	4
examenes cuantiferon y autoinmune	4
examenes de (ilegible)	4
examenes de anticoagulantes	4
examenes de cheque general	4
examenes de chequeo general traumatologo	4
examenes de colesterol	4
examenes de contraste	4
examenes de control	4
examenes de control por diabetes	4
examenes de control sangre	4
examenes de cultivo a la pierna (infeccion)	4
examenes de diabetes niño	4
examenes de ecotomografia	4
examenes de embarazo (sangre)	4
examenes de fertilidad	4
examenes de ginecologia	4
examenes de glicemia, trigleceridos	4
examenes de glucosa	4
examenes de graham infantil	4
examenes de hemograma de sangre	4
examenes de la tiroide	4
examenes de laboratorio	4
examenes de laboratorio (analisis chequeo)	4
examenes de laboratorio (sangre)	4
examenes de laboratorio + radiografias e insumos	4
examenes de laboratorio adulto	4
examenes de laboratorio analisis	4
examenes de laboratorio chequeo general	4
examenes de laboratorio completo	4
examenes de laboratorio de varios tipos	4
examenes de laboratorio electro + sangre	4
examenes de laboratorio embarazo	4
examenes de laboratorio examenes de sangre+ sangre de orina	4
examenes de laboratorio pab+ tiroide +colesterol +diabetes	4
examenes de laboratorio sangre	4
examenes de laboratorio sangre, orina	4
examenes de laboratorio varios	4
examenes de laborios (varios)	4
examenes de orina	4
examenes de orina completa	4
examenes de orina completa y urocultivo	4
examenes de orina y sangre	4
examenes de perfil bioquimico	4
examenes de radiografia	4
examenes de radiografia de hombre, femur y rodilla, radiografia de proyecciones especiales	4
examenes de resistencia a insulina	4
examenes de rodillas	4
examenes de rutina (orina, sangre, tiroide)	4
examenes de rutina (sangre)	4
examenes de rutina para control de tumor uterino	4
examenes de rutina por diabetes	4
examenes de sagre	4
examenes de salud para ingresar a mina (sangre + orina + droga + corazon + resistencia + riñones)	4
examenes de sanfre varios	4
examenes de sangare	4
examenes de sangr	4
examenes de sangr, tiroide, hemograma, glicemia, p lipidico	4
examenes de sangre	4
examenes de sangre ( control tiroides)	4
examenes de sangre (anemia)	4
examenes de sangre (colesterol, azucar)	4
examenes de sangre (colesterol, diabetes, etc)	4
examenes de sangre (colesterol, glicemia, etc)	4
examenes de sangre (completo)	4
examenes de sangre (glicemia colesterol)	4
examenes de sangre (glicemia, trigliceridos, completo)	4
examenes de sangre (hemograma + perfil bioquimico)	4
examenes de sangre (hipotiroidismo)	4
examenes de sangre (hormonales) + pap	4
examenes de sangre (karina)	4
examenes de sangre (para ver nivel de vitamina d en la sangre)	4
examenes de sangre (perfil bioquimico y glicemia)	4
examenes de sangre (perfil bioquimico)	4
examenes de sangre (perfil lipidico y tiroideo)	4
examenes de sangre (perfil lipidico)	4
examenes de sangre (perfil lipidico, )	4
examenes de sangre (perfil tiroideo + examen lupus + hormonales)	4
examenes de sangre (pre operatorios)	4
examenes de sangre (proteina, perfil, hemograma)	4
examenes de sangre (tiroide)	4
examenes de sangre (tiroides)	4
examenes de sangre (varios)	4
examenes de sangre (varios) + de orina + radiografias	4
examenes de sangre (vhs - hemograma-perfil lipidico-ferritinina)	4
examenes de sangre + 1 endoscopia	4
examenes de sangre + 2 radiografias	4
examenes de sangre + ecografia	4
examenes de sangre + ecografia + mamografia + papanicolau + ecocardiograma	4
examenes de sangre + electro cardiograma	4
examenes de sangre + examenes de orina + 1 ecotomografia abdominal	4
examenes de sangre + orina	4
examenes de sangre + orina + hemograma	4
examenes de sangre + otros	4
examenes de sangre + pap + mamografia + ecotomografia	4
examenes de sangre + radiografia torax	4
examenes de sangre +orina +glucosa+ perfil lipidico+tiroides	4
examenes de sangre 1 und hemograma	4
examenes de sangre a domicilio	4
examenes de sangre adulto	4
examenes de sangre adulto por embarazo	4
examenes de sangre bono	4
examenes de sangre c/15 dias (2)	4
examenes de sangre chequeo diabetes y colesterol alto	4
examenes de sangre completo	4
examenes de sangre completo + teste de esfuerzo	4
examenes de sangre completos	4
examenes de sangre completos (tabla 3)	4
examenes de sangre completos + ecotomografia	4
examenes de sangre control dermatologo	4
examenes de sangre control tiroides	4
examenes de sangre de endocrinologia ( revisar nivel azucar hemoglobina - glicemia)	4
examenes de sangre de hemograma	4
examenes de sangre de laboratorio perfillipidico+tiroideo+ex glucosa	4
examenes de sangre de orina de heces	4
examenes de sangre en general	4
examenes de sangre especifico por fibromialgia	4
examenes de sangre estado nutricional calcio	4
examenes de sangre general	4
examenes de sangre hemograma	4
examenes de sangre hemograma, ig especificos, ig total, (ilegible)	4
examenes de sangre hija	4
examenes de sangre hormonales	4
examenes de sangre mujer	4
examenes de sangre niño	4
examenes de sangre niño completo	4
examenes de sangre osteoporosis	4
examenes de sangre pad	4
examenes de sangre para evaluacion general (felipe)	4
examenes de sangre para medir inr	4
examenes de sangre para medir la diabetes, colesterol	4
examenes de sangre para niña	4
examenes de sangre perfil bioquimico tiroideo	4
examenes de sangre perfil lipidico, analisis de colesterol, trigliceridos	4
examenes de sangre perfil lipidico, perfil hepatico, hemoglobina	4
examenes de sangre perfil tiroideo	4
examenes de sangre por embarazo	4
examenes de sangre por pielonefritis	4
examenes de sangre pre- operacion de hernia (trigleceridos) (vhs)	4
examenes de sangre radiografias por virus sincicial nika	4
examenes de sangre tiroides+insulina	4
examenes de sangre tratamiento por trastorno ciclo menstrual	4
examenes de sangre varios	4
examenes de sangre verios	4
examenes de sangre y ecografia abdominal	4
examenes de sangre y mucosidad	4
examenes de sangre y oncologico	4
examenes de sangre y orina	4
examenes de sangre y orina completo	4
examenes de sangre y otros	4
examenes de sangre y varios	4
examenes de sangre+ 1 examen de orina	4
examenes de sangre+ ecotomografia	4
examenes de sangre+ orina +pap	4
examenes de sangre+ scanner	4
examenes de sangre, de desposiciones	4
examenes de sangre, de orina, entre otros (para controlar insulina dependencia de denisse)	4
examenes de sangre, ecotomografia	4
examenes de sangre, hemoglobina licosilada	4
examenes de sangre, hormonal, orina	4
examenes de sangre, hormonas tiroide, colesterol, perfil bioquimico	4
examenes de sangre, orina, glicem	4
examenes de sangre, orina, test esfuerzo	4
examenes de sangre, perfil hepatico, perfil lipidico, hemograma completo, perfil bioquimico, psr, antigeno prostatico, hemograma glicosilado, ca 199	4
examenes de sangre, perfil lipidico y perfil tiroideo, glicemia	4
examenes de sangre, urometria, ecografia prostatica. bono examenes	4
examenes de sangres	4
examenes de sngre	4
examenes de tiroide tsh-th4	4
examenes de trigliceridos de orina + colesterol de sangre + tiroide de sangre	4
examenes de ñaboratorio perfil bio quimico	4
examenes del nutricionista	4
examenes dentales	4
examenes diabetes	4
examenes diabetes mellitus	4
examenes diarios sangre	4
examenes digestivos	4
examenes eco tiroide + orina+ sangre	4
examenes ecocardiograma + electrocardiograma	4
examenes ecotomografia , normal y dopler ( opero seguro medico)	4
examenes en general torax, pulmon, bronco.	4
examenes endoscopia + ecotomografia	4
examenes fecales	4
examenes fertilidad espermiograma. ecografias	4
examenes fondo de ojo	4
examenes gaby	4
examenes generales	4
examenes generales para nutriologa	4
examenes generales por cirugia	4
examenes generales por embarazo	4
examenes generales sangre+orina	4
examenes ginecologicos informante	4
examenes ginecologicos pap+ sangre , etc	4
examenes ginecologicos preventivos	4
examenes glucosa + tch + tiroides + orina	4
examenes heces	4
examenes hormonales	4
examenes hormonales femeninos	4
examenes hospital radiografia al dedo pulgar derecho	4
examenes laboratorio	4
examenes laboratorio ( sangre-orina)	4
examenes laboratorio (insulina, orina completa, sangre)	4
examenes laboratorio (sangre)	4
examenes laboratorio colesterol, prostata, otros	4
examenes laboratorio completo	4
examenes laboratorio ex. sangre + perfil lipidico + test glucosa + etc.	4
examenes laboratorio medico	4
examenes laboratorio orina + sangre + etc.	4
examenes laboratorio sangre	4
examenes laboratorio sangre y orina	4
examenes laboratorio, colesterol+ glicemia+ insulina	4
examenes laboratorios creatinina sangre y orina	4
examenes mamarios	4
examenes medicina preventiva	4
examenes medico (sangre radiografia)	4
examenes medico para la vista (bono+examenes)	4
examenes medico radiografia	4
examenes medico scanner	4
examenes medicos (ecotomografia, scaners, de sangre)	4
examenes medicos completos (sangre y orina)	4
examenes medicos de sangre	4
examenes medicos de sangre adulto	4
examenes medicos de sangre por control periodico	4
examenes medicos hemograma +perfil bioquimico +antigenos +venosa en adultos	4
examenes medicos mensuales sangre+hepaticas+creatinas grles+hemoglobina+diabetes+especificos	4
examenes medicos sangre	4
examenes menores	4
examenes oculares	4
examenes oculares (grosor de cornea)	4
examenes oculares (varios tipos)	4
examenes oftamologicos fondo de ojo	4
examenes ojos (para poder operar) presion del ojo	4
examenes orina	4
examenes orina + sangre + tiroides	4
examenes orina + sangre +bioquimicos	4
examenes orina completa	4
examenes orina completo	4
examenes otorrino, para tratamiento del equilibrio	4
examenes otros	4
examenes papa	4
examenes para cancer ovarios	4
examenes para hija	4
examenes para la diabetes	4
examenes para la influenza	4
examenes para la prostata	4
examenes para la sinusitis	4
examenes para medir nivel de la sangre	4
examenes para operacion de testiculos	4
examenes para operacion lasik en megasalud	4
examenes para resitencia insulina	4
examenes para ver calidad vista operacion	4
examenes particulares	4
examenes perfil bioquimico	4
examenes perfil hepatico + hemograma + glucosa + insulina curva + nitrogeno ureico	4
examenes perfil lipidico	4
examenes ph en deposiciones infantil	4
examenes por concepto de atencion kinesiologica	4
examenes por diagnostico de trombosis	4
examenes por enfermedad cancer	4
examenes por hospitalizacion	4
examenes por parto ecografia y glucosa sangre	4
examenes por problema a la columna	4
examenes post- operatorios ecografia partes blandas	4
examenes pre operatorio electrocardiografia + hemograma + nitrogeno ureico en sangre + creatinina + protombina + urocultivo + extraccion de sangre	4
examenes pre operatorios + (incluye examen cardiologico + coagulacion + hemoglobina + recuento plaquetas + glicerina	4
examenes preventivos	4
examenes previos a hospitalizacion	4
examenes prostata completo	4
examenes proyeccion mamaria	4
examenes que pidio endocrinologo sangre	4
examenes radiografia abdominal	4
examenes radiografia de torax + examen de sangre + resonancia magnetica	4
examenes radiologicos y sangre completo	4
examenes recuento de plaquetas	4
examenes reductores de azucar infantil	4
examenes resistencia insulina	4
examenes resonancia y otros	4
examenes rotavirus antigenos virales inf	4
examenes rx (varios) + examenes de sangre (varios) + 1 ecografia	4
examenes sangre	4
examenes sangre (azucar-colesterol)	4
examenes sangre (colesterol y azucar niveles)	4
examenes sangre (completos)	4
examenes sangre (est. tia)	4
examenes sangre (niño)	4
examenes sangre (perfil bioquimico, tiroxina t4, hemograma, com. indirecto elisa)	4
examenes sangre (urologia)	4
examenes sangre + -99 examenes orina	4
examenes sangre + azucar + colesterol + glisemia + orina	4
examenes sangre + biopsia + resonancia magneticas + consultas a especialistas (dermatologos, traumatologos, reumatologo)	4
examenes sangre + examenes orina + examenes deposiciones	4
examenes sangre + orina	4
